#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Pcitr_chr4:35798451-35801558   -           1036 7941at71240          -            811         0 1134.3  23.7   1   2  4.5e-155  8.5e-154  512.8  13.5    17   421   122   567   112   581 0.91 -
Pcitr_chr4:35798451-35801558   -           1036 7941at71240          -            811         0 1134.3  23.7   2   2  1.4e-189  2.6e-188  627.0   1.7   417   811   615  1027   598  1027 0.96 -
Pcitr_chr11:5020823-5025051    -            557 7941at71240          -            811   1.1e-34  118.8  12.5   2   3   1.3e-14   2.4e-13   48.2   3.2   588   743   260   420   253   437 0.92 -
Pcitr_chr11:5020823-5025051    -            557 7941at71240          -            811   1.1e-34  118.8  12.5   3   3       5.1        95   -0.1   0.1   368   408   465   506   437   540 0.73 -
Pcitr_chr8:15043057-15045870   -            938 7941at71240          -            811   1.3e-34  118.5   0.0   1   4       2.2        41    1.1   0.0   218   325   144   252   130   266 0.73 -
Pcitr_chr8:15043057-15045870   -            938 7941at71240          -            811   1.3e-34  118.5   0.0   2   4   4.1e-09   7.7e-08   30.0   0.0   623   763   268   409   252   418 0.84 -
Pcitr_chr8:15043057-15045870   -            938 7941at71240          -            811   1.3e-34  118.5   0.0   3   4   1.2e-15   2.2e-14   51.6   0.0   648   786   431   568   399   581 0.52 -
Pcitr_chr8:15043057-15045870   -            938 7941at71240          -            811   1.3e-34  118.5   0.0   4   4     1e-08     2e-07   28.7   0.0   657   784   581   703   575   728 0.84 -
Pcitr_chr11:21593572-21592886  -            229 7941at71240          -            811   1.4e-34  118.5   0.0   1   2     7e-19   1.3e-17   62.3   0.0   701   791     3    93     1    94 0.96 -
Pcitr_chr11:21593572-21592886  -            229 7941at71240          -            811   1.4e-34  118.5   0.0   2   2   1.6e-18     3e-17   61.1   0.0   674   802    78   209    78   221 0.93 -
Pcitr_chr6:2222429-2223076     -            216 7941at71240          -            811   1.8e-34  118.1   0.1   1   2   1.1e-24     2e-23   81.6   0.1   674   808     1   138     1   141 0.94 -
Pcitr_chr6:2222429-2223076     -            216 7941at71240          -            811   1.8e-34  118.1   0.1   2   2   7.4e-10   1.4e-08   32.5   0.0   708   780   143   215   138   216 0.96 -
Pcitr_chr8:32914848-32916121   -            366 7941at71240          -            811   2.3e-34  117.7   0.1   1   3      0.35       6.6    3.8   0.0   718   766    28    78     5    99 0.73 -
Pcitr_chr8:32914848-32916121   -            366 7941at71240          -            811   2.3e-34  117.7   0.1   2   3   6.1e-33   1.2e-31  108.8   0.0   544   797    59   322    34   328 0.89 -
Pcitr_chr8:32914848-32916121   -            366 7941at71240          -            811   2.3e-34  117.7   0.1   3   3   0.00019    0.0035   14.6   0.0   703   768   298   364   295   365 0.89 -
Pcitr_chr3:30463995-30469881   -            844 7941at71240          -            811     7e-34  116.1   1.1   1   5   2.8e-12   5.3e-11   40.5   0.0   596   799    84   285    75   296 0.88 -
Pcitr_chr3:30463995-30469881   -            844 7941at71240          -            811     7e-34  116.1   1.1   2   5   2.1e-05   0.00039   17.8   0.0   677   771   300   393   293   402 0.84 -
Pcitr_chr3:30463995-30469881   -            844 7941at71240          -            811     7e-34  116.1   1.1   3   5   3.5e-08   6.6e-07   26.9   0.1   662   766   386   489   379   497 0.87 -
Pcitr_chr3:30463995-30469881   -            844 7941at71240          -            811     7e-34  116.1   1.1   4   5   9.3e-08   1.8e-06   25.5   0.1   682   804   507   629   499   635 0.80 -
Pcitr_chr3:30463995-30469881   -            844 7941at71240          -            811     7e-34  116.1   1.1   5   5      0.49       9.2    3.3   0.0   651   690   613   649   606   670 0.85 -
Pcitr_chr5:5750227-5740455     -            956 7941at71240          -            811   9.7e-34  115.7   0.2   1   3   3.6e-09   6.9e-08   30.2   0.1    50   181   114   248    76   252 0.83 -
Pcitr_chr5:5750227-5740455     -            956 7941at71240          -            811   9.7e-34  115.7   0.2   2   3   4.2e-18     8e-17   59.7   0.0   644   787   245   391   241   396 0.93 -
Pcitr_chr5:5750227-5740455     -            956 7941at71240          -            811   9.7e-34  115.7   0.2   3   3   8.9e-08   1.7e-06   25.6   0.0   650   780   391   523   389   538 0.85 -
Pcitr_chr5:5156785-5163097     -            514 7941at71240          -            811   1.2e-32  112.1   7.1   1   4     7e-10   1.3e-08   32.6   0.0   461   546   138   223    69   224 0.87 -
Pcitr_chr5:5156785-5163097     -            514 7941at71240          -            811   1.2e-32  112.1   7.1   2   4   1.4e-07   2.7e-06   24.9   0.0   710   768   223   281   221   288 0.89 -
Pcitr_chr5:5156785-5163097     -            514 7941at71240          -            811   1.2e-32  112.1   7.1   3   4   3.6e-09   6.8e-08   30.2   0.2   702   795   285   378   276   383 0.85 -
Pcitr_chr5:5156785-5163097     -            514 7941at71240          -            811   1.2e-32  112.1   7.1   4   4   9.4e-10   1.8e-08   32.1   1.1   662   805   347   493   346   498 0.91 -
Pcitr_chr11:5572613-5574172    -            520 7941at71240          -            811   1.6e-32  111.7   0.1   1   4   9.9e-13   1.9e-11   42.0   0.0   655   780    74   203    67   209 0.86 -
Pcitr_chr11:5572613-5574172    -            520 7941at71240          -            811   1.6e-32  111.7   0.1   2   4   5.1e-05   0.00097   16.5   0.0   716   787   209   282   202   283 0.86 -
Pcitr_chr11:5572613-5574172    -            520 7941at71240          -            811   1.6e-32  111.7   0.1   3   4   1.1e-09     2e-08   31.9   0.0   650   781   280   423   273   436 0.86 -
Pcitr_chr11:5572613-5574172    -            520 7941at71240          -            811   1.6e-32  111.7   0.1   4   4   2.4e-05   0.00045   17.5   0.0   727   782   439   494   429   511 0.88 -
Pcitr_chr11:12427718-12426381  -            446 7941at71240          -            811   2.3e-32  111.2   1.3   1   4   9.9e-12   1.9e-10   38.7   0.4    62   152    85   177    75   178 0.93 -
Pcitr_chr11:12427718-12426381  -            446 7941at71240          -            811   2.3e-32  111.2   1.3   2   4     5e-10   9.4e-09   33.0   0.0   712   808   169   265   167   268 0.96 -
Pcitr_chr11:12427718-12426381  -            446 7941at71240          -            811   2.3e-32  111.2   1.3   3   4   1.8e-10   3.4e-09   34.5   0.0    80   177   243   342   241   345 0.94 -
Pcitr_chr11:12427718-12426381  -            446 7941at71240          -            811   2.3e-32  111.2   1.3   4   4   4.5e-06   8.4e-05   20.0   0.0   263   359   347   444   343   446 0.84 -
Pcitr_chr9:7812767-7810830     -            646 7941at71240          -            811   2.6e-32  111.0   0.4   1   5   0.00035    0.0067   13.7   0.0   666   783    81   202    54   204 0.64 -
Pcitr_chr9:7812767-7810830     -            646 7941at71240          -            811   2.6e-32  111.0   0.4   2   5   3.2e-06   6.1e-05   20.4   0.0   702   773   156   227   139   235 0.89 -
Pcitr_chr9:7812767-7810830     -            646 7941at71240          -            811   2.6e-32  111.0   0.4   3   5   0.00061     0.012   12.9   0.0   717   784   206   273   206   281 0.80 -
Pcitr_chr9:7812767-7810830     -            646 7941at71240          -            811   2.6e-32  111.0   0.4   4   5   1.8e-11   3.5e-10   37.8   0.0    47   174   373   505   361   505 0.86 -
Pcitr_chr9:7812767-7810830     -            646 7941at71240          -            811   2.6e-32  111.0   0.4   5   5     4e-13   7.5e-12   43.3   0.0    82   765   481   598   473   614 0.54 -
Pcitr_chr6:14665775-14662178   -            386 7941at71240          -            811   2.9e-32  110.8   0.0   1   3   7.6e-17   1.4e-15   55.6   0.0   674   808     2   139     1   141 0.95 -
Pcitr_chr6:14665775-14662178   -            386 7941at71240          -            811   2.9e-32  110.8   0.0   2   3   7.5e-12   1.4e-10   39.1   0.0   703   794   104   195    98   201 0.91 -
Pcitr_chr6:14665775-14662178   -            386 7941at71240          -            811   2.9e-32  110.8   0.0   3   3   2.3e-08   4.3e-07   27.6   0.0   702   776   138   212   134   221 0.87 -
Pcitr_chr11:5584219-5585781    -            521 7941at71240          -            811   8.8e-32  109.2   0.1   1   5   1.2e-12   2.2e-11   41.8   0.0   655   780    74   204    67   210 0.91 -
Pcitr_chr11:5584219-5585781    -            521 7941at71240          -            811   8.8e-32  109.2   0.1   2   5   2.2e-06   4.1e-05   21.0   0.0   263   359   208   305   204   317 0.79 -
Pcitr_chr11:5584219-5585781    -            521 7941at71240          -            811   8.8e-32  109.2   0.1   3   5      0.74        14    2.7   0.0   717   752   281   316   274   340 0.76 -
Pcitr_chr11:5584219-5585781    -            521 7941at71240          -            811   8.8e-32  109.2   0.1   4   5   1.4e-06   2.7e-05   21.6   0.0    45   145   319   426   311   445 0.53 -
Pcitr_chr11:5584219-5585781    -            521 7941at71240          -            811   8.8e-32  109.2   0.1   5   5   3.4e-06   6.4e-05   20.3   0.0   727   782   440   495   434   513 0.88 -
Pcitr_chr6:2219765-2220619     -            285 7941at71240          -            811   1.4e-31  108.5   0.1   1   3   5.1e-05   0.00097   16.5   0.0    82   173    20   114     5   118 0.79 -
Pcitr_chr6:2219765-2220619     -            285 7941at71240          -            811   1.4e-31  108.5   0.1   2   3   4.7e-15   8.9e-14   49.6   0.1   706   794   115   204   106   205 0.94 -
Pcitr_chr6:2219765-2220619     -            285 7941at71240          -            811   1.4e-31  108.5   0.1   3   3   1.6e-15     3e-14   51.2   0.0   708   802   188   282   186   285 0.77 -
Pcitr_chr7:28667109-28668170   -            354 7941at71240          -            811   1.9e-31  108.1   0.2   1   3   1.4e-11   2.6e-10   38.2   0.0    79   189     6   118     1   129 0.90 -
Pcitr_chr7:28667109-28668170   -            354 7941at71240          -            811   1.9e-31  108.1   0.2   2   3   4.7e-15   8.8e-14   49.7   0.0   664   780   127   246   120   248 0.95 -
Pcitr_chr7:28667109-28668170   -            354 7941at71240          -            811   1.9e-31  108.1   0.2   3   3   5.8e-06   0.00011   19.6   0.0   705   781   241   318   240   344 0.87 -
Pcitr_chr11:15462474-15460221  -            740 7941at71240          -            811   2.5e-31  107.7   0.2   1   4   6.6e-07   1.2e-05   22.7   0.0   689   797     3   108     1   120 0.90 -
Pcitr_chr11:15462474-15460221  -            740 7941at71240          -            811   2.5e-31  107.7   0.2   2   4   1.3e-09   2.5e-08   31.6   0.0   235   362   176   308   166   318 0.82 -
Pcitr_chr11:15462474-15460221  -            740 7941at71240          -            811   2.5e-31  107.7   0.2   3   4   3.6e-11   6.9e-10   36.8   0.0   626   784   321   476   311   491 0.88 -
Pcitr_chr11:15462474-15460221  -            740 7941at71240          -            811   2.5e-31  107.7   0.2   4   4    0.0021     0.039   11.1   0.0   719   776   481   539   475   544 0.82 -
Pcitr_chr5:2637014-2637748     -            245 7941at71240          -            811   3.3e-31  107.3   1.4   1   3   5.6e-12   1.1e-10   39.5   0.0   705   794     2    91     1    92 0.94 -
Pcitr_chr5:2637014-2637748     -            245 7941at71240          -            811   3.3e-31  107.3   1.4   2   3   2.3e-17   4.4e-16   57.3   0.1   686   804    50   172    49   180 0.91 -
Pcitr_chr5:2637014-2637748     -            245 7941at71240          -            811   3.3e-31  107.3   1.4   3   3   1.2e-06   2.2e-05   21.9   0.0   640   694   178   234   170   240 0.83 -
Pcitr_chr9:30532134-30531307   -            276 7941at71240          -            811   3.6e-31  107.2   0.5   1   3   2.6e-15   4.9e-14   50.5   0.1   693   797     4   111     1   116 0.84 -
Pcitr_chr9:30532134-30531307   -            276 7941at71240          -            811   3.6e-31  107.2   0.5   2   3     0.094       1.8    5.7   0.0   366   390   195   219   192   220 0.74 -
Pcitr_chr9:30532134-30531307   -            276 7941at71240          -            811   3.6e-31  107.2   0.5   3   3   2.5e-16   4.7e-15   53.9   0.0   701   764   212   275   206   276 0.95 -
Pcitr_chr7:28633875-28635161   -            429 7941at71240          -            811   4.6e-31  106.8   0.0   1   4      0.28       5.3    4.1   0.0   320   340     1    21     1    26 0.86 -
Pcitr_chr7:28633875-28635161   -            429 7941at71240          -            811   4.6e-31  106.8   0.0   2   4   2.7e-05   0.00052   17.4   0.0   130   178    32    80    27    85 0.88 -
Pcitr_chr7:28633875-28635161   -            429 7941at71240          -            811   4.6e-31  106.8   0.0   3   4   1.6e-16   3.1e-15   54.5   0.0   646   779    82   218    78   223 0.93 -
Pcitr_chr7:28633875-28635161   -            429 7941at71240          -            811   4.6e-31  106.8   0.0   4   4   2.5e-08   4.6e-07   27.4   0.0   709   784   219   294   215   326 0.47 -
Pcitr_chr8:14107449-14103423   -            316 7941at71240          -            811   7.3e-31  106.2   0.4   1   3   6.1e-15   1.2e-13   49.3   0.0   660   804     3   151     1   156 0.89 -
Pcitr_chr8:14107449-14103423   -            316 7941at71240          -            811   7.3e-31  106.2   0.4   2   3   6.6e-11   1.3e-09   35.9   0.0   687   793   136   239   129   242 0.78 -
Pcitr_chr8:14107449-14103423   -            316 7941at71240          -            811   7.3e-31  106.2   0.4   3   3   1.6e-09     3e-08   31.4   0.0   706   791   222   307   221   316 0.87 -
Pcitr_chr2:15721809-15721126   -            228 7941at71240          -            811   7.3e-31  106.2   0.1   1   3   1.8e-14   3.5e-13   47.7   0.0   703   778    14    89     9    94 0.94 -
Pcitr_chr2:15721809-15721126   -            228 7941at71240          -            811   7.3e-31  106.2   0.1   2   3   2.6e-13   4.8e-12   43.9   0.0   703   776    84   157    83   158 0.97 -
Pcitr_chr2:15721809-15721126   -            228 7941at71240          -            811   7.3e-31  106.2   0.1   3   3   3.5e-05   0.00067   17.0   0.1   104   773   158   226   155   228 0.49 -
Pcitr_chr6:37538611-37537301   -            437 7941at71240          -            811   1.1e-30  105.5   3.0   1   5       8.8   1.7e+02   -0.9   0.0   451   480    42    75    37    90 0.83 -
Pcitr_chr6:37538611-37537301   -            437 7941at71240          -            811   1.1e-30  105.5   3.0   2   5   8.9e-08   1.7e-06   25.6   0.1   458   543   109   196   101   197 0.87 -
Pcitr_chr6:37538611-37537301   -            437 7941at71240          -            811   1.1e-30  105.5   3.0   3   5   1.7e-05   0.00032   18.1   0.1   705   764   193   254   192   263 0.92 -
Pcitr_chr6:37538611-37537301   -            437 7941at71240          -            811   1.1e-30  105.5   3.0   4   5   1.5e-09   2.8e-08   31.5   0.0   710   786   235   322   226   322 0.82 -
Pcitr_chr6:37538611-37537301   -            437 7941at71240          -            811   1.1e-30  105.5   3.0   5   5   4.6e-13   8.6e-12   43.1   0.0   705   810   311   417   310   418 0.93 -
Pcitr_chr6:28345999-28347312   -            438 7941at71240          -            811   1.5e-30  105.1   1.0   1   4   6.5e-11   1.2e-09   36.0   0.1    62   166   115   223   106   232 0.85 -
Pcitr_chr6:28345999-28347312   -            438 7941at71240          -            811   1.5e-30  105.1   1.0   2   4   3.1e-05   0.00058   17.2   0.1   705   764   194   255   194   266 0.91 -
Pcitr_chr6:28345999-28347312   -            438 7941at71240          -            811   1.5e-30  105.1   1.0   3   4   1.7e-09   3.2e-08   31.3   0.1   708   786   234   323   219   323 0.80 -
Pcitr_chr6:28345999-28347312   -            438 7941at71240          -            811   1.5e-30  105.1   1.0   4   4   4.3e-13   8.1e-12   43.2   0.0   706   810   313   418   312   419 0.93 -
Pcitr_chr1:16401509-16398993   -            839 7941at71240          -            811   4.4e-30  103.6   0.2   1   5   1.4e-08   2.6e-07   28.3   0.0   654   792    29   166    21   176 0.89 -
Pcitr_chr1:16401509-16398993   -            839 7941at71240          -            811   4.4e-30  103.6   0.2   2   5     0.011       0.2    8.8   0.0   699   759   211   270   193   293 0.64 -
Pcitr_chr1:16401509-16398993   -            839 7941at71240          -            811   4.4e-30  103.6   0.2   3   5    0.0069      0.13    9.4   0.0   708   768   323   384   288   401 0.68 -
Pcitr_chr1:16401509-16398993   -            839 7941at71240          -            811   4.4e-30  103.6   0.2   4   5   8.4e-08   1.6e-06   25.7   0.0   239   363   407   532   400   540 0.93 -
Pcitr_chr1:16401509-16398993   -            839 7941at71240          -            811   4.4e-30  103.6   0.2   5   5   2.6e-07   4.9e-06   24.0   0.0   686   776   536   630   530   642 0.88 -
Pcitr_chr9:31335671-31334937   -            245 7941at71240          -            811   1.1e-29  102.3   2.3   1   2   9.7e-13   1.8e-11   42.0   0.4   687   797    60   171    30   178 0.83 -
Pcitr_chr9:31335671-31334937   -            245 7941at71240          -            811   1.1e-29  102.3   2.3   2   2   2.3e-20   4.3e-19   67.2   0.1   704   800   148   244   146   245 0.97 -
Pcitr_chr2:37276081-37278399   -            773 7941at71240          -            811   1.4e-29  101.9   0.4   1   6    0.0016      0.03   11.5   0.0   713   772    60   119    50   136 0.87 -
Pcitr_chr2:37276081-37278399   -            773 7941at71240          -            811   1.4e-29  101.9   0.4   2   6   0.00047    0.0088   13.3   0.0   685   752   134   200   123   215 0.81 -
Pcitr_chr2:37276081-37278399   -            773 7941at71240          -            811   1.4e-29  101.9   0.4   3   6   4.1e-08   7.6e-07   26.7   0.0   674   762   227   314   215   323 0.82 -
Pcitr_chr2:37276081-37278399   -            773 7941at71240          -            811   1.4e-29  101.9   0.4   4   6   3.3e-06   6.2e-05   20.4   0.0   207   356   310   459   306   465 0.86 -
Pcitr_chr2:37276081-37278399   -            773 7941at71240          -            811   1.4e-29  101.9   0.4   5   6   1.9e-06   3.6e-05   21.2   0.0    73   173   430   528   429   531 0.80 -
Pcitr_chr2:37276081-37278399   -            773 7941at71240          -            811   1.4e-29  101.9   0.4   6   6      0.11       2.1    5.4   0.0   503   554   524   577   520   640 0.61 -
Pcitr_chr11:22225675-22225109  -            189 7941at71240          -            811   1.8e-29  101.5   0.0   1   2   3.9e-11   7.4e-10   36.7   0.0   707   784     2    79     1    79 0.97 -
Pcitr_chr11:22225675-22225109  -            189 7941at71240          -            811   1.8e-29  101.5   0.0   2   2   4.5e-21   8.6e-20   69.6   0.0   705   811    70   176    67   176 0.96 -
Pcitr_chr9:30397423-30397857   -            145 7941at71240          -            811   1.8e-28   98.3   0.0   1   2     3e-16   5.7e-15   53.6   0.0   703   783     2    82     1    83 0.97 -
Pcitr_chr9:30397423-30397857   -            145 7941at71240          -            811   1.8e-28   98.3   0.0   2   2   7.3e-15   1.4e-13   49.0   0.0   704   776    73   145    72   145 0.98 -
Pcitr_chr11:19945053-19943932  -            374 7941at71240          -            811   2.3e-28   97.9   0.1   1   3     1e-12   1.9e-11   41.9   0.0    47   173     1   128     1   155 0.88 -
Pcitr_chr11:19945053-19943932  -            374 7941at71240          -            811   2.3e-28   97.9   0.1   2   3   6.1e-16   1.2e-14   52.6   0.0   648   792   173   320   138   337 0.89 -
Pcitr_chr11:19945053-19943932  -            374 7941at71240          -            811   2.3e-28   97.9   0.1   3   3         8   1.5e+02   -0.7   0.0   314   351   329   366   318   374 0.63 -
Pcitr_chr1:28625941-28624961   -            327 7941at71240          -            811   2.4e-28   97.8   4.1   1   3   7.9e-11   1.5e-09   35.7   0.1    46   164     3   123     1   129 0.90 -
Pcitr_chr1:28625941-28624961   -            327 7941at71240          -            811   2.4e-28   97.8   4.1   2   3   4.9e-09   9.2e-08   29.8   0.0   701   779   129   208   123   212 0.90 -
Pcitr_chr1:28625941-28624961   -            327 7941at71240          -            811   2.4e-28   97.8   4.1   3   3   1.3e-10   2.4e-09   35.0   0.3   104   180   206   282   201   314 0.85 -
Pcitr_chr5:13503962-13502214   -            583 7941at71240          -            811   4.2e-28   97.0   0.2   1   3   3.5e-12   6.7e-11   40.1   0.0   115   295    45   238    18   243 0.80 -
Pcitr_chr5:13503962-13502214   -            583 7941at71240          -            811   4.2e-28   97.0   0.2   2   3   9.8e-06   0.00018   18.8   0.1    78   186   237   341   234   352 0.79 -
Pcitr_chr5:13503962-13502214   -            583 7941at71240          -            811   4.2e-28   97.0   0.2   3   3   1.4e-10   2.7e-09   34.8   0.0   653   778   344   469   338   498 0.88 -
Pcitr_chr4:36457887-36456289   -            533 7941at71240          -            811     7e-28   96.3   0.0   1   4     6e-05    0.0011   16.2   0.0   711   760    53   102    45   114 0.89 -
Pcitr_chr4:36457887-36456289   -            533 7941at71240          -            811     7e-28   96.3   0.0   2   4   1.4e-12   2.7e-11   41.5   0.0   623   808    65   243    63   246 0.88 -
Pcitr_chr4:36457887-36456289   -            533 7941at71240          -            811     7e-28   96.3   0.0   3   4   3.9e-05   0.00074   16.8   0.1   687   781   224   317   222   325 0.79 -
Pcitr_chr4:36457887-36456289   -            533 7941at71240          -            811     7e-28   96.3   0.0   4   4   3.2e-09   6.1e-08   30.3   0.0   270   361   328   416   321   450 0.82 -
Pcitr_chr6:24503186-24504424   -            413 7941at71240          -            811   8.1e-28   96.1   6.4   1   4     6e-07   1.1e-05   22.9   0.1   651   776    23   151    17   163 0.83 -
Pcitr_chr6:24503186-24504424   -            413 7941at71240          -            811   8.1e-28   96.1   6.4   2   4   2.1e-05    0.0004   17.7   0.0   650   709   166   225   160   231 0.73 -
Pcitr_chr6:24503186-24504424   -            413 7941at71240          -            811   8.1e-28   96.1   6.4   3   4   5.9e-15   1.1e-13   49.3   0.5   647   782   233   371   218   372 0.89 -
Pcitr_chr6:24503186-24504424   -            413 7941at71240          -            811   8.1e-28   96.1   6.4   4   4   7.1e-08   1.3e-06   25.9   0.1   651   719   342   413   341   413 0.88 -
Pcitr_Contig23:506213-571949   -            303 7941at71240          -            811   1.2e-27   95.6   0.0   1   3     3e-13   5.7e-12   43.7   0.0   667   769     5   110     2   122 0.88 -
Pcitr_Contig23:506213-571949   -            303 7941at71240          -            811   1.2e-27   95.6   0.0   2   3   1.6e-05    0.0003   18.1   0.0   108   359   171   236   114   239 0.55 -
Pcitr_Contig23:506213-571949   -            303 7941at71240          -            811   1.2e-27   95.6   0.0   3   3   3.1e-09   5.8e-08   30.4   0.0   710   763   241   297   238   303 0.88 -
Pcitr_chr8:23923184-23921112   -            691 7941at71240          -            811   1.3e-27   95.4   0.0   1   5   0.00081     0.015   12.5   0.0   233   328    54   150    48   153 0.88 -
Pcitr_chr8:23923184-23921112   -            691 7941at71240          -            811   1.3e-27   95.4   0.0   2   5   1.3e-08   2.4e-07   28.4   0.0   236   361   154   281   150   286 0.91 -
Pcitr_chr8:23923184-23921112   -            691 7941at71240          -            811   1.3e-27   95.4   0.0   3   5   0.00048     0.009   13.2   0.0   714   807   283   376   278   378 0.62 -
Pcitr_chr8:23923184-23921112   -            691 7941at71240          -            811   1.3e-27   95.4   0.0   4   5   2.6e-08   4.9e-07   27.4   0.0   674   778   345   448   339   450 0.85 -
Pcitr_chr8:23923184-23921112   -            691 7941at71240          -            811   1.3e-27   95.4   0.0   5   5   0.00012    0.0023   15.2   0.0   527   642   432   549   426   556 0.86 -
Pcitr_chr5:18044446-18046548   -            581 7941at71240          -            811   1.4e-27   95.3   0.3   1   5   0.00067     0.013   12.8   0.0   104   175   172   242   147   250 0.66 -
Pcitr_chr5:18044446-18046548   -            581 7941at71240          -            811   1.4e-27   95.3   0.3   2   5   9.5e-11   1.8e-09   35.4   0.1   260   359   248   348   241   350 0.90 -
Pcitr_chr5:18044446-18046548   -            581 7941at71240          -            811   1.4e-27   95.3   0.3   3   5   1.7e-05   0.00033   18.0   0.0   702   776   344   418   342   427 0.91 -
Pcitr_chr5:18044446-18046548   -            581 7941at71240          -            811   1.4e-27   95.3   0.3   4   5   6.2e-05    0.0012   16.2   0.0   122   178   438   494   426   503 0.89 -
Pcitr_chr5:18044446-18046548   -            581 7941at71240          -            811   1.4e-27   95.3   0.3   5   5    0.0016     0.031   11.5   0.0   672   762   487   574   482   579 0.73 -
Pcitr_Contig24:2129632-2132052 -            807 7941at71240          -            811   2.9e-27   94.2  13.5   1   5   0.00085     0.016   12.4   0.0   710   759    63   112    46   144 0.88 -
Pcitr_Contig24:2129632-2132052 -            807 7941at71240          -            811   2.9e-27   94.2  13.5   2   5     0.001     0.019   12.2   0.1   712   806   135   231   117   234 0.81 -
Pcitr_Contig24:2129632-2132052 -            807 7941at71240          -            811   2.9e-27   94.2  13.5   3   5     5e-08   9.4e-07   26.4   0.7   252   406   266   424   258   447 0.86 -
Pcitr_Contig24:2129632-2132052 -            807 7941at71240          -            811   2.9e-27   94.2  13.5   4   5    0.0017     0.032   11.4   0.0   514   550   481   520   457   533 0.74 -
Pcitr_Contig24:2129632-2132052 -            807 7941at71240          -            811   2.9e-27   94.2  13.5   5   5     4e-11   7.5e-10   36.7   0.1   681   800   550   669   543   678 0.89 -
Pcitr_chr6:2393305-2395188     -            482 7941at71240          -            811   5.2e-27   93.4   3.6   1   3   2.6e-13     5e-12   43.9   0.1   644   764   132   260   102   264 0.83 -
Pcitr_chr6:2393305-2395188     -            482 7941at71240          -            811   5.2e-27   93.4   3.6   2   3   2.4e-09   4.6e-08   30.8   0.3   697   795   263   363   261   368 0.93 -
Pcitr_chr6:2393305-2395188     -            482 7941at71240          -            811   5.2e-27   93.4   3.6   3   3     3e-05   0.00056   17.2   0.0   701   786   372   457   366   467 0.92 -
Pcitr_chr8:30680393-30681436   -            348 7941at71240          -            811   7.8e-27   92.8   3.4   1   4   1.5e-13   2.8e-12   44.7   0.0   697   808    32   144    12   147 0.90 -
Pcitr_chr8:30680393-30681436   -            348 7941at71240          -            811   7.8e-27   92.8   3.4   2   4   9.1e-08   1.7e-06   25.6   0.1    79   159   157   239   147   243 0.90 -
Pcitr_chr8:30680393-30681436   -            348 7941at71240          -            811   7.8e-27   92.8   3.4   3   4    0.0029     0.056   10.6   0.0   696   734   243   281   238   311 0.75 -
Pcitr_chr8:30680393-30681436   -            348 7941at71240          -            811   7.8e-27   92.8   3.4   4   4    0.0023     0.043   11.0   0.0   483   529   300   346   287   348 0.52 -
Pcitr_chr9:33434580-33434074   -            169 7941at71240          -            811   1.2e-26   92.2   0.4   1   2   6.3e-05    0.0012   16.2   0.1   116   174     3    61     1    65 0.59 -
Pcitr_chr9:33434580-33434074   -            169 7941at71240          -            811   1.2e-26   92.2   0.4   2   2   1.1e-22   2.1e-21   74.9   0.0   710   806    66   162    61   166 0.96 -
Pcitr_chr7:11222692-11223297   -            202 7941at71240          -            811   2.1e-26   91.4   0.0   1   1   1.3e-27   2.5e-26   91.2   0.0   617   802    10   200     4   202 0.94 -
Pcitr_chr8:24912115-24913896   -            594 7941at71240          -            811   3.5e-26   90.7   0.6   1   4     3e-09   5.7e-08   30.4   0.0   605   784    17   190     5   195 0.85 -
Pcitr_chr8:24912115-24913896   -            594 7941at71240          -            811   3.5e-26   90.7   0.6   2   4   1.4e-05   0.00026   18.3   0.0   677   782   119   219    99   245 0.87 -
Pcitr_chr8:24912115-24913896   -            594 7941at71240          -            811   3.5e-26   90.7   0.6   3   4   1.5e-10   2.9e-09   34.7   0.0   564   758   140   331   137   337 0.87 -
Pcitr_chr8:24912115-24913896   -            594 7941at71240          -            811   3.5e-26   90.7   0.6   4   4   4.1e-08   7.8e-07   26.7   0.0   645   780   254   386   249   414 0.77 -
Pcitr_chr11:21946902-21947354  -            151 7941at71240          -            811   3.7e-26   90.6   0.0   1   2     1e-17     2e-16   58.4   0.0   713   804     4    95     1    96 0.97 -
Pcitr_chr11:21946902-21947354  -            151 7941at71240          -            811   3.7e-26   90.6   0.0   2   2   4.3e-11   8.1e-10   36.5   0.0   705   782    66   143    64   151 0.94 -
Pcitr_chr9:26834250-26833096   -            385 7941at71240          -            811   7.1e-26   89.7   0.1   1   4       2.8        52    0.8   0.0   648   692   104   148    53   152 0.64 -
Pcitr_chr9:26834250-26833096   -            385 7941at71240          -            811   7.1e-26   89.7   0.1   2   4   4.2e-07   7.9e-06   23.4   0.0   264   361   156   254   152   258 0.92 -
Pcitr_chr9:26834250-26833096   -            385 7941at71240          -            811   7.1e-26   89.7   0.1   3   4   2.2e-16   4.1e-15   54.1   0.0   698   788   244   334   232   338 0.90 -
